time_utc,iface,rx_bytes_per_s,rx_packets_per_s,tx_bytes_per_s,tx_packets_per_s,ctxt_per_s,intr_per_s,softirq_net_rx_per_s,softirq_net_tx_per_s,tcp_insegs_per_s,tcp_outsegs_per_s,tcp_retranssegs_per_s,tcp_estab,proc_rss_kb,proc_vsz_kb
2025-12-31T15:39:28Z,eth0,110592176.00,544841.00,101645473.00,409087.00,272229.00,490640.00,363679.00,0.00,545830.00,409906.00,0.00,8000,817956,2147884
2025-12-31T15:39:29Z,eth0,110716149.00,545249.00,101765077.00,409542.00,270924.00,490676.00,364350.00,0.00,544746.00,409177.00,0.00,8000,818340,2147884
2025-12-31T15:39:30Z,eth0,110480400.00,544252.00,101533504.00,408634.00,272614.00,488878.00,362510.00,0.00,544889.00,409143.00,1.00,8000,818340,2147884
2025-12-31T15:39:31Z,eth0,111666993.00,549925.00,102634524.00,413029.00,271151.00,497368.00,365230.00,0.00,549250.00,412530.00,0.00,8000,823524,2148012
2025-12-31T15:39:32Z,eth0,111448943.00,548914.00,102434352.00,412298.00,271704.00,493097.00,365074.00,0.00,548054.00,411462.00,0.00,8000,823524,2148012
2025-12-31T15:39:33Z,eth0,111061817.00,547101.00,102072629.00,410779.00,270658.00,491651.00,366135.00,0.00,548724.00,412191.00,0.00,8000,823524,2148012
2025-12-31T15:39:34Z,eth0,110871614.00,546058.00,101900755.00,410107.00,270515.00,488708.00,360788.00,0.00,545241.00,409481.00,0.00,8000,823524,2148012
2025-12-31T15:39:36Z,eth0,57782697.00,284578.50,53108124.00,213741.00,140921.00,255376.50,189558.50,0.00,284952.00,214037.50,0.00,8000,823524,2148012
2025-12-31T15:39:37Z,eth0,111476373.00,548994.00,102489334.00,412496.00,272742.00,493013.00,364883.00,0.00,548299.00,411769.00,0.00,8000,823524,2148012
2025-12-31T15:39:38Z,eth0,110679469.00,545196.00,101711608.00,409311.00,270198.00,489436.00,362476.00,0.00,545362.00,409534.00,0.00,8000,823524,2148012
2025-12-31T15:39:39Z,eth0,112649115.00,554858.00,103511487.00,416604.00,273643.00,498554.00,370448.00,0.00,554981.00,416696.00,0.00,8000,823524,2148012
2025-12-31T15:39:40Z,eth0,111318136.00,548335.00,102308775.00,411722.00,271537.00,492680.00,366052.00,0.00,547786.00,411412.00,1.00,8000,823524,2148012
2025-12-31T15:39:41Z,eth0,110736209.00,545347.00,101785949.00,409655.00,273795.00,489131.00,362882.00,0.00,548235.00,411718.00,0.00,8000,823524,2148012
2025-12-31T15:39:42Z,eth0,112861204.00,555893.00,103724653.00,417456.00,275138.00,501456.00,372631.00,0.00,555911.00,417481.00,0.00,8000,823524,2148012
2025-12-31T15:39:43Z,eth0,111487065.00,549036.00,102460239.00,412287.00,270833.00,492212.00,364284.00,0.00,546777.00,410543.00,1.00,8000,823524,2148012
2025-12-31T15:39:44Z,eth0,114099875.00,561999.00,104867372.00,422126.00,279431.00,505427.00,375790.00,0.00,562809.00,422862.00,0.00,8000,823524,2148012
2025-12-31T15:39:45Z,eth0,110997355.00,546749.00,102022308.00,410589.00,271548.00,492482.00,364872.00,0.00,545604.00,409643.00,0.00,8000,823524,2148012
2025-12-31T15:39:47Z,eth0,55405551.50,272817.00,50929290.50,204970.00,136394.00,246228.50,182930.00,0.00,273394.00,205328.00,0.00,8000,823524,2148012
2025-12-31T15:39:48Z,eth0,115192013.00,567493.00,105857334.00,425998.00,283169.00,510228.00,377778.00,0.00,565886.00,424987.00,0.00,8000,823524,2148012
2025-12-31T15:39:49Z,eth0,110509324.00,544341.00,101568039.00,408776.00,272819.00,489740.00,363166.00,0.00,544333.00,408841.00,1.00,8000,823524,2148012
2025-12-31T15:39:50Z,eth0,114255568.00,562840.00,105005911.00,422632.00,280113.00,504146.00,372874.00,0.00,563077.00,422795.00,0.00,8000,823524,2148012
2025-12-31T15:39:51Z,eth0,110636698.00,544920.00,101681017.00,409203.00,271506.00,490908.00,362757.00,0.00,545341.00,409458.00,0.00,8000,823524,2148012
2025-12-31T15:39:52Z,eth0,110717918.00,545220.00,101772552.00,409609.00,273244.00,491219.00,363576.00,0.00,544911.00,409234.00,0.00,8000,823524,2148012
2025-12-31T15:39:53Z,eth0,110863040.00,546091.00,101885163.00,410023.00,276395.00,489482.00,360871.00,0.00,547345.00,411178.00,0.00,8000,823524,2148012
2025-12-31T15:39:54Z,eth0,114101881.00,561885.00,104878882.00,422097.00,282744.00,504377.00,373388.00,0.00,560785.00,421116.00,0.00,8000,823524,2148012
2025-12-31T15:39:55Z,eth0,110670980.00,545144.00,101726271.00,409391.00,272767.00,492840.00,365105.00,0.00,545960.00,409993.00,0.00,8000,823524,2148012
2025-12-31T15:39:57Z,eth0,56691659.00,279312.50,52092823.50,209664.00,138835.00,251259.00,186420.00,0.00,280099.00,210320.50,0.00,8000,823524,2148012
2025-12-31T15:39:58Z,eth0,114103146.00,561943.00,104878380.00,422092.00,281179.00,506389.00,375180.00,0.00,560093.00,420652.00,0.00,8000,823524,2148012
2025-12-31T15:39:59Z,eth0,114049914.00,561782.00,104813307.00,421850.00,280550.00,505658.00,374645.00,0.00,561710.00,421871.00,0.00,8000,824292,2148140
2025-12-31T15:40:00Z,eth0,113021248.00,556186.00,103923704.00,418321.00,281199.00,502149.00,372436.00,0.00,556420.00,418314.00,4.00,8000,824292,2148140
2025-12-31T15:40:01Z,eth0,112992565.00,553710.00,104116642.00,419075.00,281098.00,503244.00,373710.00,0.00,552703.00,418532.00,2.00,8000,824292,2148140
2025-12-31T15:40:02Z,eth0,110620937.00,539036.00,102203106.00,411423.00,274654.00,493544.00,365077.00,0.00,539062.00,411375.00,0.00,8000,824292,2148140
2025-12-31T15:40:03Z,eth0,109858365.00,533068.00,101691013.00,409313.00,271952.00,487537.00,361787.00,0.00,533421.00,409673.00,3.00,8000,824292,2148140
2025-12-31T15:40:04Z,eth0,109795456.00,530251.00,101873116.00,410124.00,273616.00,488322.00,360886.00,0.00,529587.00,409506.00,1.00,8000,824292,2148140
2025-12-31T15:40:05Z,eth0,110159594.00,529668.00,102416481.00,412259.00,275012.00,490830.00,362272.00,0.00,530339.00,412963.00,0.00,8000,824292,2148140
2025-12-31T15:40:07Z,eth0,56057005.50,268217.00,52229956.00,210242.50,139974.50,249418.00,184353.50,0.00,267999.50,210062.50,1.00,8000,824292,2148140
2025-12-31T15:40:08Z,eth0,108771779.00,518075.00,101606265.00,409018.00,273223.00,488224.00,361865.00,0.00,518506.00,409468.00,0.00,8000,824292,2148140
2025-12-31T15:40:09Z,eth0,109030263.00,516676.00,102015901.00,410681.00,273396.00,487984.00,360172.00,0.00,515681.00,409937.00,3.00,8000,824292,2148140
2025-12-31T15:40:10Z,eth0,110097508.00,518703.00,103324848.00,415830.00,279310.00,493217.00,364295.00,0.00,519554.00,416101.00,2.00,8000,824292,2148140
2025-12-31T15:40:11Z,eth0,112178556.00,526143.00,105457479.00,424526.00,280836.00,504830.00,373640.00,0.00,526153.00,425097.00,2.00,8000,824292,2148140
2025-12-31T15:40:12Z,eth0,108318821.00,505035.00,102151418.00,411175.00,271490.00,488758.00,360607.00,0.00,505080.00,410597.00,1.00,8000,824292,2148140
2025-12-31T15:40:13Z,eth0,108993189.00,506251.00,102899375.00,414223.00,273586.00,488793.00,359681.00,0.00,505719.00,414241.00,1.00,8000,824292,2148140
2025-12-31T15:40:14Z,eth0,109601517.00,506056.00,103775917.00,417730.00,276251.00,494145.00,364229.00,0.00,506669.00,418115.00,1.00,8000,824292,2148140
2025-12-31T15:40:15Z,eth0,107875500.00,496024.00,102326003.00,411915.00,272627.00,487255.00,358817.00,0.00,495541.00,412062.00,3.00,8000,824292,2148140
2025-12-31T15:40:16Z,eth0,108351656.00,495018.00,103067856.00,414917.00,272879.00,490421.00,361295.00,0.00,494853.00,414205.00,4.00,8000,824292,2148140
2025-12-31T15:40:18Z,eth0,53472019.50,243164.50,50963274.00,205096.00,134382.50,242415.00,178792.00,0.00,243452.00,205338.50,0.00,8000,824292,2148140
2025-12-31T15:40:19Z,eth0,109038071.00,492865.00,104185162.00,419374.00,277978.00,491118.00,361291.00,0.00,492626.00,419037.00,2.00,8000,824292,2148140
2025-12-31T15:40:20Z,eth0,106126870.00,477323.00,101630718.00,409144.00,267014.00,477109.00,351135.00,0.00,478712.00,410419.00,0.00,8000,824292,2148140
2025-12-31T15:40:21Z,eth0,106748926.00,477823.00,102435138.00,412358.00,268758.00,482801.00,353897.00,0.00,475365.00,410906.00,0.00,8000,824292,2148140
2025-12-31T15:40:22Z,eth0,105788984.00,470627.00,101787165.00,409772.00,269495.00,480551.00,352928.00,0.00,470755.00,409878.00,5.00,8000,824292,2148140
2025-12-31T15:40:23Z,eth0,105576900.00,467271.00,101766880.00,409630.00,268650.00,480073.00,352725.00,0.00,467885.00,410224.00,1.00,8000,824292,2148140
2025-12-31T15:40:24Z,eth0,106590828.00,469179.00,102983529.00,414550.00,271254.00,483124.00,353543.00,0.00,469738.00,414701.00,1.00,8000,824292,2148140
2025-12-31T15:40:25Z,eth0,107732659.00,471228.00,104365424.00,420031.00,275439.00,490210.00,358216.00,0.00,470556.00,419370.00,0.00,8000,824292,2148140
2025-12-31T15:40:26Z,eth0,105332615.00,457974.00,102277567.00,411731.00,268957.00,478087.00,349543.00,0.00,457308.00,411645.00,0.00,8000,824584,2148504
2025-12-31T15:40:27Z,eth0,105290329.00,454845.00,102509352.00,412644.00,269145.00,479798.00,350360.00,0.00,455518.00,412805.00,3.00,8000,824584,2148504
2025-12-31T15:40:29Z,eth0,52167704.00,224203.00,50906097.00,204907.50,131694.00,237414.00,173564.00,0.00,224664.00,205109.00,1.50,8000,824584,2148504
2025-12-31T15:40:30Z,eth0,104242503.00,445655.00,101894687.00,410193.00,266103.00,473316.00,344698.00,0.00,445846.00,410691.00,1.00,8000,824584,2148504
2025-12-31T15:40:31Z,eth0,106924592.00,454316.00,104764479.00,421728.00,274052.00,484374.00,351434.00,0.00,453324.00,420986.00,0.00,8000,824584,2148504
2025-12-31T15:40:32Z,eth0,103716658.00,438298.00,101866017.00,410063.00,263106.00,472984.00,343909.00,0.00,436963.00,409132.00,2.00,8000,824584,2148504
2025-12-31T15:40:33Z,eth0,105079863.00,440606.00,103496186.00,416520.00,272327.00,479279.00,349588.00,0.00,443162.00,418534.00,0.00,8000,824584,2148504
2025-12-31T15:40:34Z,eth0,103725595.00,432576.00,102376206.00,412166.00,270642.00,471805.00,341149.00,0.00,431308.00,411410.00,0.00,8000,824584,2148504
2025-12-31T15:40:35Z,eth0,103791264.00,429870.00,102711219.00,413386.00,268802.00,471011.00,341274.00,0.00,428866.00,412529.00,0.00,8000,824584,2148504
2025-12-31T15:40:36Z,eth0,103813738.00,427540.00,102958446.00,414504.00,268520.00,472217.00,342760.00,0.00,428085.00,415063.00,0.00,8000,824584,2148504
2025-12-31T15:40:37Z,eth0,102845315.00,420660.00,102252840.00,411661.00,264462.00,469292.00,340273.00,0.00,420644.00,411463.00,3.00,8000,824584,2148504
2025-12-31T15:40:38Z,eth0,102153925.00,415294.00,101789640.00,409704.00,262878.00,466257.00,337506.00,0.00,415679.00,410211.00,0.00,8000,824584,2148504
2025-12-31T15:40:40Z,eth0,51818900.50,209463.50,51739200.50,208236.00,133429.00,236132.00,170265.00,0.00,209174.50,207902.50,0.00,8000,824584,2148504
2025-12-31T15:40:41Z,eth0,102113747.00,412686.00,101954953.00,410346.00,264463.00,464714.00,335760.00,0.00,412796.00,410465.00,0.00,8000,824584,2148504
2025-12-31T15:40:42Z,eth0,102350578.00,413720.00,102205702.00,411291.00,264233.00,466137.00,336231.00,0.00,413513.00,411215.00,0.00,8000,824584,2148504
2025-12-31T15:40:43Z,eth0,103341054.00,417682.00,103181348.00,415263.00,265554.00,471504.00,341380.00,0.00,417950.00,415495.00,0.00,8000,824584,2148504
2025-12-31T15:40:44Z,eth0,104613153.00,422742.00,104466427.00,420446.00,269209.00,477555.00,345465.00,0.00,422576.00,420227.00,1.00,8000,824584,2148504
2025-12-31T15:40:45Z,eth0,102131785.00,412754.00,102014842.00,410594.00,262216.00,463569.00,334594.00,0.00,412600.00,410363.00,0.00,8000,824584,2148504
2025-12-31T15:40:46Z,eth0,101770659.00,411217.00,101588888.00,408807.00,261720.00,462889.00,334653.00,0.00,410805.00,408529.00,0.00,8000,824584,2148504
2025-12-31T15:40:47Z,eth0,101781889.00,411286.00,101641699.00,409067.00,259906.00,463163.00,334194.00,0.00,411630.00,409466.00,0.00,8000,824584,2148504
2025-12-31T15:40:48Z,eth0,103230007.00,417056.00,103085458.00,414917.00,265934.00,469642.00,339604.00,0.00,417328.00,415034.00,0.00,8000,824584,2148504
2025-12-31T15:40:49Z,eth0,102491681.00,414175.00,102355217.00,411908.00,268039.00,467153.00,337459.00,0.00,413599.00,411512.00,0.00,8000,824584,2148504
2025-12-31T15:40:51Z,eth0,51033769.00,206163.50,50966125.50,205122.00,132541.50,232787.00,168314.00,0.00,206560.00,205475.00,0.00,8000,824584,2148504
2025-12-31T15:40:52Z,eth0,101893079.00,411648.00,101752197.00,409469.00,263585.00,463727.00,334496.00,0.00,411128.00,409034.00,1.00,8000,824584,2148504
2025-12-31T15:40:53Z,eth0,103264317.00,417207.00,103155726.00,415247.00,267662.00,469974.00,338841.00,0.00,417753.00,415617.00,0.00,8000,824584,2148504
2025-12-31T15:40:54Z,eth0,105508635.00,426122.00,105352740.00,423959.00,272127.00,477048.00,343899.00,0.00,426242.00,424084.00,0.00,8000,825160,2148504
2025-12-31T15:40:55Z,eth0,103618933.00,418624.00,103485157.00,416504.00,264530.00,471691.00,340199.00,0.00,418186.00,416183.00,0.00,8000,825160,2148504
2025-12-31T15:40:56Z,eth0,101951652.00,411707.00,101822718.00,409759.00,260125.00,463916.00,334752.00,0.00,411624.00,409734.00,0.00,8000,825160,2148504
2025-12-31T15:40:57Z,eth0,103555640.00,418312.00,103432518.00,416306.00,268296.00,472341.00,341631.00,0.00,418893.00,416788.00,0.00,8000,825160,2148504
2025-12-31T15:40:58Z,eth0,102012926.00,411983.00,101882135.00,410027.00,261984.00,465005.00,336948.00,0.00,411520.00,409586.00,0.00,8000,825160,2148504
2025-12-31T15:40:59Z,eth0,96253611.00,372458.00,92756794.00,374895.00,263390.00,438943.00,314787.00,0.00,370796.00,372701.00,1564.00,7818,825160,2148504
2025-12-31T15:41:01Z,eth0,38393953.50,153946.50,40676995.50,147012.00,114322.00,191542.50,137093.00,0.00,152558.00,145521.50,1579.50,6159,825352,2148504
2025-12-31T15:41:02Z,eth0,56674352.00,248243.00,55403819.00,229959.00,197199.00,323056.00,229278.00,0.00,247865.00,229601.00,12.00,6147,825544,2148504
2025-12-31T15:41:03Z,eth0,56792684.00,249612.00,55572488.00,231062.00,200144.00,325452.00,230274.00,0.00,249623.00,231212.00,0.00,6147,825544,2148504
2025-12-31T15:41:04Z,eth0,56736465.00,249187.00,55547951.00,230979.00,200460.00,325400.00,230662.00,0.00,249040.00,230735.00,0.00,6147,825544,2148504
2025-12-31T15:41:05Z,eth0,56573309.00,248614.00,55352789.00,230193.00,198902.00,325463.00,231091.00,0.00,248743.00,230351.00,1.00,6147,825544,2148504
2025-12-31T15:41:06Z,eth0,56691965.00,248998.00,55479745.00,230636.00,200838.00,326303.00,232768.00,0.00,248888.00,230494.00,0.00,6147,825544,2148504
2025-12-31T15:41:07Z,eth0,56119482.00,246565.00,54930374.00,228447.00,197765.00,323803.00,230587.00,0.00,246555.00,228485.00,0.00,6147,825544,2148504
2025-12-31T15:41:08Z,eth0,56106047.00,246438.00,54909057.00,228326.00,199683.00,321755.00,228000.00,0.00,246600.00,228480.00,0.00,6147,825544,2148504
2025-12-31T15:41:09Z,eth0,56045025.00,246130.00,54877368.00,228172.00,200865.00,322551.00,228839.00,0.00,245750.00,227782.00,1.00,6147,825544,2148504
2025-12-31T15:41:10Z,eth0,56299718.00,247244.00,55091786.00,229054.00,200226.00,324870.00,231975.00,0.00,247108.00,228991.00,0.00,6147,825544,2148504
2025-12-31T15:41:11Z,eth0,56136711.00,246531.00,54954014.00,228525.00,199621.00,323560.00,230354.00,0.00,246677.00,228669.00,0.00,6147,825544,2148504
2025-12-31T15:41:13Z,eth0,28363106.00,124540.50,27765286.00,115458.50,101480.50,164015.00,117142.00,0.00,124587.00,115477.50,0.00,6147,825544,2148504
2025-12-31T15:41:14Z,eth0,56076401.00,246216.00,54889259.00,228229.00,201858.00,322781.00,228513.00,0.00,246265.00,228340.00,0.00,6147,825544,2148504
2025-12-31T15:41:15Z,eth0,56660013.00,248763.00,55466387.00,230599.00,203573.00,326308.00,232305.00,0.00,248828.00,230598.00,0.00,6147,825544,2148504
2025-12-31T15:41:16Z,eth0,56217659.00,246788.00,55049707.00,228921.00,200157.00,324870.00,231948.00,0.00,246823.00,228834.00,0.00,6147,825544,2148504
2025-12-31T15:41:17Z,eth0,56516727.00,248184.00,55314923.00,230000.00,201148.00,325486.00,232661.00,0.00,248049.00,229979.00,0.00,6147,825544,2148504
2025-12-31T15:41:18Z,eth0,56557843.00,248310.00,55360961.00,230192.00,202501.00,326171.00,233081.00,0.00,248828.00,230747.00,0.00,6147,825544,2148504
2025-12-31T15:41:19Z,eth0,56161359.00,246531.00,54984003.00,228621.00,201780.00,323238.00,229132.00,0.00,246022.00,228134.00,1.00,6147,825544,2148504
2025-12-31T15:41:20Z,eth0,56243425.00,246901.00,55061539.00,228950.00,200504.00,323629.00,229874.00,0.00,246975.00,229018.00,0.00,6147,825544,2148504
2025-12-31T15:41:21Z,eth0,56513875.00,248133.00,55316912.00,230022.00,196599.00,324577.00,230155.00,0.00,248500.00,230474.00,0.00,6147,825544,2148504
2025-12-31T15:41:22Z,eth0,56638401.00,248585.00,55466855.00,230642.00,197719.00,322047.00,225586.00,0.00,248190.00,230097.00,0.00,6147,825544,2148504
2025-12-31T15:41:23Z,eth0,56457361.00,247853.00,55263934.00,229808.00,196502.00,321863.00,225979.00,0.00,247545.00,229555.00,0.00,6147,825544,2148504
2025-12-31T15:41:25Z,eth0,28111540.00,123395.50,27531967.50,114484.50,97934.50,160333.50,113041.00,0.00,123489.50,114520.00,0.50,6147,825544,2148504
2025-12-31T15:41:26Z,eth0,56287246.00,247084.00,55085738.00,229037.00,195446.00,319992.00,225354.00,0.00,246964.00,228980.00,0.00,6147,825544,2148504
2025-12-31T15:41:27Z,eth0,56063804.00,246178.00,54886333.00,228225.00,194772.00,319096.00,224498.00,0.00,246399.00,228490.00,0.00,6147,827080,2148504
2025-12-31T15:41:28Z,eth0,57001349.00,250234.00,55800515.00,231988.00,200489.00,326571.00,230830.00,0.00,250157.00,231860.00,0.00,6147,827848,2148504
